"No.","Time","Source","Destination","Protocol","Length","Info"
"2748","1325.629415889","192.168.56.106","192.168.56.101","TCP","1514","4444  >  60500 [ACK] Seq=91331 Ack=1 Win=65280 Len=1448 TSval=1004607528 TSecr=217244"
"2749","1325.629447727","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=71059 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2750","1325.629690570","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=73955 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2751","1325.629820291","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=76851 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2752","1325.629827695","192.168.56.106","192.168.56.101","TCP","10202","4444  >  60500 [ACK] Seq=92779 Ack=1 Win=65280 Len=10136 TSval=1004607529 TSecr=217244"
"2753","1325.629865947","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=79747 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2754","1325.630050990","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=82643 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2755","1325.630159281","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=85539 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2756","1325.630166296","192.168.56.106","192.168.56.101","TCP","8754","4444  >  60500 [ACK] Seq=102915 Ack=1 Win=65280 Len=8688 TSval=1004607529 TSecr=217244"
"2757","1325.630284181","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=88435 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2758","1325.630414606","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=91331 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2759","1325.630421536","192.168.56.106","192.168.56.101","TCP","5858","4444  >  60500 [ACK] Seq=111603 Ack=1 Win=65280 Len=5792 TSval=1004607529 TSecr=217244"
"2760","1325.630453220","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=94227 Win=75328 Len=0 TSval=217244 TSecr=1004607528"
"2761","1325.630634250","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=97123 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2762","1325.630763776","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=100019 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2763","1325.630771425","192.168.56.106","192.168.56.101","TCP","10202","4444  >  60500 [ACK] Seq=117395 Ack=1 Win=65280 Len=10136 TSval=1004607530 TSecr=217244"
"2764","1325.630802820","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=102915 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2765","1325.630962813","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=105811 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2766","1325.631082274","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=108707 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2767","1325.631253074","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=111603 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2768","1325.631262501","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=127531 Ack=1 Win=65280 Len=11584 TSval=1004607530 TSecr=217244"
"2769","1325.631293869","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=114499 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2770","1325.631299353","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=117395 Win=75328 Len=0 TSval=217244 TSecr=1004607529"
"2771","1325.631486901","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=120291 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2772","1325.631606747","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=123187 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2773","1325.631613711","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=139115 Ack=1 Win=65280 Len=11584 TSval=1004607530 TSecr=217244"
"2774","1325.631675040","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=126083 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2775","1325.631971710","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=128979 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2776","1325.631978760","192.168.56.106","192.168.56.101","TCP","4410","4444  >  60500 [ACK] Seq=150699 Ack=1 Win=65280 Len=4344 TSval=1004607531 TSecr=217244"
"2777","1325.632007375","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=131875 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2778","1325.632168542","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=134771 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2779","1325.632338536","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=137667 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2780","1325.632345685","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=155043 Ack=1 Win=65280 Len=11584 TSval=1004607531 TSecr=217244"
"2781","1325.632377972","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=140563 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2782","1325.632575080","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=143459 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2783","1325.632582186","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=146355 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2784","1325.632792125","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=149251 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2785","1325.632801360","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=166627 Ack=1 Win=65280 Len=11584 TSval=1004607532 TSecr=217244"
"2786","1325.632838620","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=152147 Win=75328 Len=0 TSval=217244 TSecr=1004607530"
"2787","1325.633116659","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=155043 Win=75328 Len=0 TSval=217244 TSecr=1004607531"
"2788","1325.633233008","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=157939 Win=75328 Len=0 TSval=217244 TSecr=1004607531"
"2789","1325.633246034","192.168.56.106","192.168.56.101","TCP","10202","4444  >  60500 [ACK] Seq=178211 Ack=1 Win=65280 Len=10136 TSval=1004607532 TSecr=217244"
"2790","1325.633286466","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=160835 Win=75328 Len=0 TSval=217244 TSecr=1004607531"
"2791","1325.633515415","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=163731 Win=75328 Len=0 TSval=217244 TSecr=1004607531"
"2792","1325.633524217","192.168.56.106","192.168.56.101","TCP","4410","4444  >  60500 [ACK] Seq=188347 Ack=1 Win=65280 Len=4344 TSval=1004607532 TSecr=217244"
"2793","1325.633810982","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=166627 Win=75328 Len=0 TSval=217244 TSecr=1004607531"
"2794","1325.633958435","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=169523 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2795","1325.634137350","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=172419 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2796","1325.634147909","192.168.56.106","192.168.56.101","TCP","10202","4444  >  60500 [ACK] Seq=192691 Ack=1 Win=65280 Len=10136 TSval=1004607533 TSecr=217244"
"2797","1325.634190945","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=175315 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2798","1325.634401222","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=178211 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2799","1325.634503436","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=181107 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2800","1325.634600493","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=184003 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2801","1325.634607587","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=202827 Ack=1 Win=65280 Len=11584 TSval=1004607533 TSecr=217244"
"2802","1325.634640113","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=186899 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2803","1325.634814702","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=189795 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2804","1325.634966276","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=192691 Win=75328 Len=0 TSval=217244 TSecr=1004607532"
"2805","1325.635143106","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=195587 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2806","1325.635150042","192.168.56.106","192.168.56.101","TCP","13098","4444  >  60500 [ACK] Seq=214411 Ack=1 Win=65280 Len=13032 TSval=1004607534 TSecr=217244"
"2807","1325.635188283","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=198483 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2808","1325.635195879","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=227443 Ack=1 Win=65280 Len=2896 TSval=1004607534 TSecr=217244"
"2809","1325.635223799","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=201379 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2810","1325.635507021","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=204275 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2811","1325.635690237","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=207171 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2812","1325.635695453","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=210067 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2813","1325.635701126","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=230339 Ack=1 Win=65280 Len=11584 TSval=1004607535 TSecr=217244"
"2814","1325.635737749","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=212963 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2815","1325.635917376","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=215859 Win=75328 Len=0 TSval=217244 TSecr=1004607533"
"2816","1325.636026711","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=218755 Win=75328 Len=0 TSval=217244 TSecr=1004607534"
"2817","1325.636193477","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=221651 Win=75328 Len=0 TSval=217244 TSecr=1004607534"
"2818","1325.636200380","192.168.56.106","192.168.56.101","TCP","13098","4444  >  60500 [ACK] Seq=241923 Ack=1 Win=65280 Len=13032 TSval=1004607535 TSecr=217244"
"2819","1325.636235590","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=224547 Win=75328 Len=0 TSval=217244 TSecr=1004607534"
"2820","1325.636241026","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=227443 Win=75328 Len=0 TSval=217244 TSecr=1004607534"
"2821","1325.636417072","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=230339 Win=75328 Len=0 TSval=217244 TSecr=1004607534"
"2822","1325.636551092","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=233235 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2823","1325.636559046","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=254955 Ack=1 Win=65280 Len=11584 TSval=1004607535 TSecr=217244"
"2824","1325.636594420","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=236131 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2825","1325.636601109","192.168.56.106","192.168.56.101","TCP","1514","4444  >  60500 [ACK] Seq=266539 Ack=1 Win=65280 Len=1448 TSval=1004607535 TSecr=217244"
"2826","1325.636919789","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=239027 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2827","1325.636926380","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=241923 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2828","1325.637055746","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=244819 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2829","1325.637064008","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=267987 Ack=1 Win=65280 Len=11584 TSval=1004607536 TSecr=217244"
"2830","1325.637099669","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=247715 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2831","1325.637390451","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=250611 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2832","1325.637559275","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=253507 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2833","1325.637565433","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=256403 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2834","1325.637572795","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=279571 Ack=1 Win=65280 Len=11584 TSval=1004607536 TSecr=217244"
"2835","1325.637608537","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=259299 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2836","1325.637738658","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=262195 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2837","1325.637896068","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=265091 Win=75328 Len=0 TSval=217244 TSecr=1004607535"
"2838","1325.638111566","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=266539 Win=78208 Len=0 TSval=217245 TSecr=1004607535"
"2839","1325.638119191","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=267987 Win=81088 Len=0 TSval=217245 TSecr=1004607535"
"2840","1325.638126767","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=291155 Ack=1 Win=65280 Len=11584 TSval=1004607537 TSecr=217245"
"2841","1325.638161183","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=269435 Win=84032 Len=0 TSval=217245 TSecr=1004607536"
"2842","1325.638390299","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=270883 Win=86912 Len=0 TSval=217245 TSecr=1004607536"
"2843","1325.638396823","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=302739 Ack=1 Win=65280 Len=2896 TSval=1004607537 TSecr=217245"
"2844","1325.638598432","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=272331 Win=89792 Len=0 TSval=217245 TSecr=1004607536"
"2845","1325.638603928","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=273779 Win=92672 Len=0 TSval=217245 TSecr=1004607536"
"2846","1325.638784744","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=275227 Win=95616 Len=0 TSval=217245 TSecr=1004607536"
"2847","1325.638790004","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=276675 Win=98496 Len=0 TSval=217245 TSecr=1004607536"
"2848","1325.638951861","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=278123 Win=101376 Len=0 TSval=217245 TSecr=1004607536"
"2849","1325.638957224","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=279571 Win=104256 Len=0 TSval=217245 TSecr=1004607536"
"2850","1325.639111442","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=281019 Win=107200 Len=0 TSval=217245 TSecr=1004607536"
"2851","1325.639116885","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=282467 Win=110080 Len=0 TSval=217245 TSecr=1004607536"
"2852","1325.639122572","192.168.56.106","192.168.56.101","TCP","13098","4444  >  60500 [ACK] Seq=305635 Ack=1 Win=65280 Len=13032 TSval=1004607538 TSecr=217245"
"2853","1325.639169894","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=283915 Win=112960 Len=0 TSval=217245 TSecr=1004607536"
"2854","1325.639344296","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=285363 Win=115840 Len=0 TSval=217245 TSecr=1004607536"
"2855","1325.639540388","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=286811 Win=118784 Len=0 TSval=217245 TSecr=1004607536"
"2856","1325.639545690","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=288259 Win=121664 Len=0 TSval=217245 TSecr=1004607536"
"2857","1325.639699184","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=289707 Win=124544 Len=0 TSval=217245 TSecr=1004607536"
"2858","1325.639704487","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=291155 Win=127424 Len=0 TSval=217245 TSecr=1004607536"
"2859","1325.639859115","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=292603 Win=130368 Len=0 TSval=217245 TSecr=1004607537"
"2860","1325.639864636","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=294051 Win=133248 Len=0 TSval=217245 TSecr=1004607537"
"2861","1325.640020338","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=295499 Win=136128 Len=0 TSval=217245 TSecr=1004607537"
"2862","1325.640028168","192.168.56.106","192.168.56.101","TCP","13098","4444  >  60500 [ACK] Seq=318667 Ack=1 Win=65280 Len=13032 TSval=1004607539 TSecr=217245"
"2863","1325.640070650","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=296947 Win=139008 Len=0 TSval=217245 TSecr=1004607537"
"2864","1325.640076271","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=298395 Win=141952 Len=0 TSval=217245 TSecr=1004607537"
"2865","1325.640386302","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=299843 Win=144832 Len=0 TSval=217245 TSecr=1004607537"
"2866","1325.640391614","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=301291 Win=147712 Len=0 TSval=217245 TSecr=1004607537"
"2867","1325.640546405","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=302739 Win=150592 Len=0 TSval=217245 TSecr=1004607537"
"2868","1325.640552005","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=304187 Win=153536 Len=0 TSval=217245 TSecr=1004607537"
"2869","1325.640706285","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=305635 Win=156416 Len=0 TSval=217245 TSecr=1004607537"
"2870","1325.640713185","192.168.56.106","192.168.56.101","TCP","11650","4444  >  60500 [ACK] Seq=331699 Ack=1 Win=65280 Len=11584 TSval=1004607540 TSecr=217245"
"2871","1325.640744917","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=307083 Win=159296 Len=0 TSval=217245 TSecr=1004607538"
"2872","1325.640750939","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=308531 Win=162176 Len=0 TSval=217245 TSecr=1004607538"
"2873","1325.640978667","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=309979 Win=165120 Len=0 TSval=217245 TSecr=1004607538"
"2874","1325.641135847","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=311427 Win=168000 Len=0 TSval=217245 TSecr=1004607538"
"2875","1325.641149018","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=312875 Win=170880 Len=0 TSval=217245 TSecr=1004607538"
"2876","1325.641322549","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=314323 Win=173760 Len=0 TSval=217245 TSecr=1004607538"
"2877","1325.641328018","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=315771 Win=176704 Len=0 TSval=217245 TSecr=1004607538"
"2878","1325.641470899","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=317219 Win=179584 Len=0 TSval=217245 TSecr=1004607538"
"2879","1325.641476261","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=318667 Win=182464 Len=0 TSval=217245 TSecr=1004607538"
"2880","1325.641482438","192.168.56.106","192.168.56.101","TCP","13098","4444  >  60500 [ACK] Seq=343283 Ack=1 Win=65280 Len=13032 TSval=1004607540 TSecr=217245"
